Log Time,Period(ms),Service,Operation
2018-07-20 12:55:22,16,CommonService,statusRejectWS/getRejectList/H610058FR0
2018-07-20 12:55:43,20,CommonService,statusRejectWS/getRejectList/H610058ER0
2018-07-20 12:56:30,11,CommonService,WorkflowWS/logout
2018-07-20 12:56:41,46,CommonService,UnsecureWS/login
2018-07-20 12:56:42,45,CommonService,WorkflowWS/listUserInbox
2018-07-20 12:56:58,1615,CommonService,customerWS/findCustomerFromCIS
2018-07-20 12:57:15,13,CommonService,WorkflowWS/logout
2018-07-20 12:57:15,13,CommonService,statusRejectWS/getRejectList/H6100590R0
2018-07-20 12:57:18,16,CommonService,statusRejectWS/getRejectList/H6100590R0
2018-07-20 12:57:26,40,CommonService,UnsecureWS/login
2018-07-20 12:57:27,780,CommonService,WorkflowWS/listUserInbox
2018-07-20 12:57:28,9,CommonService,applicationCaseWS/getSmartServeCaseId/H6100590R0
2018-07-20 12:57:28,256,CommonService,atomicWS/registerSestionService/711
2018-07-20 12:57:30,117,CommonService,WorkflowWS/openCaseByAppNo/H610058ER0
2018-07-20 12:57:36,16,CommonService,statusRejectWS/getRejectList/H610058ER0
2018-07-20 12:57:44,702,CommonService,applicationCaseWS/getAppointmentInfo/H610058ER0
2018-07-20 12:57:44,32,CommonService,applicationCaseWS/getAppointmentFromAppointmentTable/H610058ER0
2018-07-20 12:57:45,11,CommonService,dropdownWS/getDropdown/DISBURSEMENT_BY
2018-07-20 12:57:45,11,CommonService,dropdownWS/getDropdown/DISBURSEMENT_TYPE
2018-07-20 12:57:45,196,CommonService,applicationCaseWS/getEmployeeOfSpecificBranch/810190
2018-07-20 12:57:45,285,CommonService,applicationCaseWS/getManagerOfSpecificBranch/810190
2018-07-20 12:57:53,62,CommonService,WorkflowWS/listUserInbox
2018-07-20 12:57:54,71,CommonService,WorkflowWS/openCaseByAppNo/H6100590R0
2018-07-20 12:57:55,24,CommonService,statusRejectWS/getRejectList/H6100590R0
2018-07-20 12:57:57,18,CommonService,statusRejectWS/getRejectList/H6100590R0
2018-07-20 12:57:57,72,CommonService,addressWS/getAllAddress
2018-07-20 12:58:05,6010,CommonService,customerWS/getDeductAccountDetails/7451-02929-5
