Log Time,Period(ms),Service,Operation
2018-07-06 17:21:15,3,CommonService,dropdownWS/getDropdown/CTR_JURISTIC_ACT
2018-07-06 17:21:15,7,CommonService,dropdownWS/getDropdown/CTR_ASSET_GROUP
2018-07-06 17:21:15,17,CommonService,dropdownWS/getDropdown/HL_RESIDENT_TYPE
2018-07-06 17:21:15,17,CommonService,dropdownWS/getDropdown/CTR_LEASING_TYPE
2018-07-06 17:21:15,5,CommonService,dropdownWS/getDropdown/CTR_DOCUMENT_TYPE
2018-07-06 17:21:15,255,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:21:16,1204,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:21:16,74,CommonService,statusRejectWS/getRejectList/H61002F2R0
2018-07-06 17:21:17,3,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-06 17:21:20,7,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:21:20,121,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:21:20,4,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-06 17:21:21,609,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:21:21,238,CommonService,RolWS/getCollteral/H61003CAR0
2018-07-06 17:21:21,46,CommonService,RolWS/getConfHousingAppraisal/H61003CAR0
2018-07-06 17:21:21,38,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:21:21,176,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:21:21,104,CommonService,addressWS/getAllAddress
2018-07-06 17:21:22,807,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:21:23,12,CommonService,statusRejectWS/getRejectList/H61002F2R0
2018-07-06 17:21:24,66,CommonService,addressWS/getAllAddress
2018-07-06 17:21:26,61,CommonService,addressWS/getAllAddress
2018-07-06 17:21:30,139,CommonService,dropdownWS/getDihRCAll
2018-07-06 17:21:30,139,CommonService,dropdownWS/getDihRCAll
2018-07-06 17:21:32,18,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-06 17:21:32,17,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-06 17:21:32,216,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-06 17:21:46,114,CommonService,KbmfOnlineCatsWS/InquiryROLDetail
2018-07-06 17:21:47,4355,CommonService,LoanWS/getHomeLendingLimit/1333069/LN/H61002F2R0
2018-07-06 17:21:47,11,CommonService,RolWS/confirmROL
2018-07-06 17:21:50,178,CommonService,WorkflowWS/listUserInbox
2018-07-06 17:21:56,2,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-06 17:22:00,679,CommonService,WorkflowWS/listUserInbox
2018-07-06 17:22:04,130,CommonService,WorkflowWS/openCaseByAppNo/H61003CAR0
2018-07-06 17:22:04,14,CommonService,statusRejectWS/getRejectList/H61003CAR0
2018-07-06 17:22:07,29,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:22:07,173,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:22:07,679,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:22:14,5446,CommonService,KbmfOnlineCatsWS/InquiryCollateral
2018-07-06 17:22:14,32,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:22:14,167,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:22:14,30,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:22:15,234,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:22:15,834,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:22:15,729,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:22:22,29,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:22:22,160,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:22:23,586,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:22:25,15,CommonService,dropdownWS/getDropdown/NCB_CREDIT_LIMIT_EDIT_TYPE
2018-07-06 17:22:25,3,CommonService,dropdownWS/getDropdown/NCB_OWNERSHIP_INDICATOR
2018-07-06 17:22:25,16,CommonService,dropdownWS/getDropdown/NCB_ACCOUNT_TYPE
2018-07-06 17:22:28,3,CommonService,PartInstPeriodWS/getConfPartInstPeriod/1
2018-07-06 17:22:28,4,CommonService,dropdownWS/getDropdown/HL_PART_INST_CODE
2018-07-06 17:22:29,7,CommonService,dropdownWS/getDropdown/HL_DECISION_CODE
2018-07-06 17:22:29,10,CommonService,dropdownWS/getRejectReasonDropdown
2018-07-06 17:22:31,18,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:22:32,122,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:22:32,575,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:22:40,164,CommonService,WorkflowWS/openCaseByAppNo/H6100035R0
2018-07-06 17:22:41,8,CommonService,dropdownWS/getDropdown/CONTRACT_TYPE_CODE
2018-07-06 17:22:41,8,CommonService,dropdownWS/getConfValueList/PRODUCT_PROGRAM_CODE
2018-07-06 17:22:41,9,CommonService,dropdownWS/getDropdown/HL_DECISION_REASON
2018-07-06 17:22:41,26,CommonService,addressWS/getAllDIHProvince
2018-07-06 17:22:42,239,CommonService,addressWS/getAllDIHDistrict
2018-07-06 17:22:42,757,CommonService,addressWS/getAllDIHSubDistrict
2018-07-06 17:22:42,14,CommonService,statusRejectWS/getRejectList/H6100035R0
2018-07-06 17:22:43,33,CommonService,statusRejectWS/getRejectList/H6100423R0
2018-07-06 17:22:43,6,CommonService,ConfMrtaValidationWS/getConfMrtaValidation
2018-07-06 17:22:43,5,CommonService,ConfHomeBuilderWS/getConfHomeBuilder
2018-07-06 17:22:43,208,CommonService,ConfHousingGradeWS/getConfHousingGrade
2018-07-06 17:22:45,90,CommonService,WorkflowWS/openCaseByAppNo/H6100422R0
2018-07-06 17:22:45,42,CommonService,statusRejectWS/getRejectList/H6100422R0
2018-07-06 17:22:48,7,CommonService,WorkflowWS/getApprove020ApproveType
2018-07-06 17:22:51,9,CommonService,dropdownWS/getDropdown/DOC_SUB_RETURN_REASON
2018-07-06 17:22:51,11,CommonService,dropdownWS/getDropdown/DOC_RETURN_REASON
2018-07-06 17:22:51,6,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-06 17:22:51,14,CommonService,dropdownWS/getAppStatusDropdown
2018-07-06 17:22:51,682,CommonService,applicationCaseWS/getApplicationStatus/H61003CAR0
2018-07-06 17:22:51,230,CommonService,applicationCaseWS/getCreditorsTable/H61003CAR0
2018-07-06 17:22:51,230,CommonService,applicationCaseWS/getApproverTable/H61003CAR0/approve-020
2018-07-06 17:22:51,235,CommonService,applicationCaseWS/getApproverTable/H61003CAR0/approve-055
2018-07-06 17:22:54,11,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_FR
2018-07-06 17:22:54,13,CommonService,dropdownWS/getDropdown/HL_CUST_TITLE_TH
2018-07-06 17:22:54,11,CommonService,dropdownWS/getDropdown/HL_RELATION_BORROWER_FR
2018-07-06 17:22:54,16,CommonService,dropdownWS/getDropdown/HL_GENDER
2018-07-06 17:22:54,11,CommonService,dropdownWS/getDropdown/HL_DOC_REG
2018-07-06 17:22:54,22,CommonService,dropdownWS/getDropdown/HL_NATIONALITY
2018-07-06 17:22:56,6574,CommonService,LoanWS/getHomeLendingLimit/314118/LN/H6100035R0
2018-07-06 17:22:59,45,CommonService,dropdownWS/getDropdown/RESIDENT_STATUS
2018-07-06 17:22:59,45,CommonService,dropdownWS/getDropdown/HL_FACULTY
2018-07-06 17:22:59,52,CommonService,dropdownWS/getDropdown/HL_FACULTY_MAJOR
2018-07-06 17:22:59,97,CommonService,dropdownWS/getDropdown/HL_MARITAL
2018-07-06 17:22:59,45,CommonService,dropdownWS/getDropdown/HL_EDUCATION
2018-07-06 17:22:59,203,CommonService,dropdownWS/getDropdown/HL_EDU_INST
2018-07-06 17:22:59,225,CommonService,addressWS/getAllAddress
